from_address,reference-implementation
0x353e723edf7196b57e69d2dd55107a421e1bb71d,ERC-897
0x4a0fbb997f86074a7fb90c28683678af7e086082,ERC-1967
0x90456691e6e192a23675cd9e550c0073bf360416,ERC-897
0x7c5a3e6dd4b69c6070060bafc30faaf5d1bb7836,ERC-1167
0xa7f603a9ad5496a32ee5556a69823a6f2946c0e2,ERC-1167
0x91ab93a36351e1d479596c98e0c009fe4f2c0353,ERC-1967
0x58cea33c1f34a63b29116bfe91a38cbe3d839529,ERC-1167
0xb8e94d08bdf15be2f7b7420a2223a35aae2ac599,ERC-1167
0x3130a8ebfe4d2d8dd5bfa4f86d216af97a62d5f8,ERC-1167
0x1d53bb3dabf03c60b6f17d8316c3ffd505c7eff1,ERC-1967
0x4ce55179cf3aec6609c0d9dc17e11d27f4e98a9b,ERC-1167
0xdb8c2fbd5cd268b663af58a7ac292f1eb6439801,ERC-1167
0xead466e99d00d94031b22ccebcf758d95a7b116c,ERC-1967
0xf08c62a99318277de9cc5699d6904032cb598199,ERC-897
0x74e9f8d38741196d6f8c0807d8f4f056a02d8193,ERC-897
0x241ddf36f0751d67e2afc8db5ded8344e75a767a,ERC-897
0x7531d6f5a98b8d982d123b32b58dfa4942a7793a,ERC-1167
0xbaa1b1ee80fe5828428dd80b4428c08c41617c91,ERC-897
0xc2e3ddfd72a0ac5e558bba7fec168cc035d0a5fd,ERC-1967
0xca47c9ab20018f339beba18a274b93413dfe013d,ERC-897
0x47a78ae2e87e15ec9f935b0fb3ed5451571e861f,ERC-897
0x185ea0903df73ed0d096bc9a2be6517e59bda1f2,Customized
0x01a1fb25161561a29ae8a316493213aa50ad7057,ERC-1967
0x7d940d6133cdb4d137f78c1248557ddf750400ed,ERC-1167
0xaabac8524293ab8f7699cbcc16de1caefa0a7229,ERC-1167
0x56cc5cde7e57ca94af9a3736b642361386aab9db,ERC-897
0x77efe476d635725547d6077de38a95cb4300c002,ERC-897
0xb4cd24aca9849869a3b3aaac4241cf4577fa620d,ERC-1167
0x5f0b9ffeadec18b5553c2b3700855c6b61155d87,Customized
0x19b8fe9ed2a32f0f909b842c7390138ea3d92bc8,ERC-897
0xa92d89e47cacb6d073ab4969c515247e743c8fef,ERC-1967
0x76a03a5eeaae61b368c943e86eeb4ca088ccda81,ERC-1967
0xb22b9a109a7123b4c1de52c563e86569c1eccefa,ERC-897
0xdb9689ab84d3ff8f189dbf7c088ae71a10ee948f,ERC-1167
0x18bb16bbe5adb57218fedd10ae8a194767731b75,ERC-1967
0xcb2ae0e6421e670cfd05dc2fb6d14e5b580df7eb,ERC-1167
0x7152822446982a1accd2dec63b71cf5ed8e36414,Customized
0xb13d66e1286efe6f82773625a2492a9e2afea1a9,ERC-897
0x5036b8fb94d97ff2c49106139c02d9478fcbd4b6,ERC-897
0xa515dba9295d08080c59b23425f78fe0bf5e2eac,ERC-1167
0xe46b17caed6bb7841fc2dcaff8f67359f39bd28d,Customized
0xcc3816c4f6b886f72f0e62a07d98a7d6cbc2872c,ERC-1167
0x161b1c787cc9f5a76362989121a3dbbb9fa3b9d3,Customized
0xa2a2043b9113574e34dcb398ce5bc9eff7a769f6,Customized
0xcb89ea51c8ab7885d9ff4824f5d495e205e3fc4f,ERC-1167
0xd62f396cd26189c957aaf41a784d2654144001be,ERC-1167
0x005ca4f1493f451c1588186c570a434ec38e718d,ERC-897
0xbf6cc32324148855dcade337c956af7192ccd194,ERC-1967
0x2597699932fa04a65b6c5f5e8b58fb9b689a25d5,ERC-897
0x5d5e244660ca05c42073c9a526616d99f2c99516,Customized
0xf66eee1eb3fc9bb09f21ee79300fbeefe2a4b951,Customized
0x0139511ac83e244e63e2e13d8b149979a57670d7,ERC-897
0x43599a291a61ea92e2d260da13df6b963c5ca8da,ERC-897
0xfe133336800d3a64d8a240459d209ec38b389604,ERC-1167
0x4e278d4938c3d6aa799941f8e2bf605a61f99140,ERC-1967
0x5f469a2ac43618d594dca9bd72bd9ddd94085de8,ERC-1967
0xdc05a13f89006d8a5bac0810b6f735699b010f92,ERC-1967
0xf88b137cfa667065955abd17525e89edcf4d6426,ERC-1967
0x972577451705c285a6e2c4fe46f9a9ab60de7350,ERC-1167
0x40530e40bc738c8f459f177053441f4effdda3e3,ERC-1967
0x37030b53c1cb8406666d36c3976f21a443804db1,ERC-1167
0x0c37bcf456bc661c14d596683325623076d7e283,ERC-1967
0x353e1f87fc796713ebbf9d113d9a853f85b7872e,ERC-1967
0x120fcc7db245aa236624bb948302e1e96245825f,ERC-1967
0xb6003dc5fc00c27d8fb23f4035bf20463f9cf9b2,ERC-897
0xd8c3ab06bf9981c15c77e3c3882c1fed731aa1df,ERC-1167
0x1e26772575ae591d96b7127282542f29889ec744,ERC-897
0x4905fb6d8674f6fe415786608043e1904625b1ac,Customized
0x869b3b5a6edb04abffdc40095bd867dfbbba7d85,Customized
0xeeaf2fa1321e105b4481934438cc093fd0f7e3d0,ERC-1167
0x58cde75b2c9ac32359f9ffd924ba63c686b8ed4d,Customized
0x38dc5a43091d82dd53831d522dd3c4d56eab1e2c,ERC-897
0xfc9304123e1422cea76bb7989155a5368cf0bfba,ERC-1167
0xbcc848a98bf83a5fcd9af483675b88048b10555d,ERC-1967
0x0cfcbb641b83acbd8c8f18a8bfb9c20924012464,ERC-897
0x5c898f824f73341b40829dd8cb47a6088039d134,ERC-1967
0x45bc402810403848eee94701e7c87f118b9d1181,ERC-1167
0x7e3c632b60083acdd93bddccf1f7783cc1459469,Customized
0xa9298a3c3c72fd855f53a2a98a627c7ba66858df,ERC-1167
0x26f01068839ffe75709b6b7f0b62cf635e807562,Customized
0xe8326d8ed02c2b1aa366400b652eef22ef28545f,Customized
0xaa9ed3390ba13c271915375d67be6d96d3fc2ad8,ERC-897
0xf41d0a7a8f79f24bc4ed417860a0eabea5ba028d,ERC-1167
0x984c5b72fe7a735fdc1f4bd131c06cebf2bb8dd1,ERC-1967
0x856eeb57101bd6aa76c6d97b74c399997ca07aaa,ERC-1967
0x7bd7877f7134e15722add3ec9f5fdab52d9e1d67,Customized
0x6475d9f16505f9be6637aac07479be310e486c7f,ERC-1967
0x58001d9a78f5a325b596f842c191de7041af2c9b,ERC-1167
0x47f9d30612dd61a9b3cb6b998afd0c7dac213657,ERC-1167
0xfd73b654881fc51ba149dbf2212b3cd339e65254,ERC-1967
0x62a92a4447ef52fe7974b31a6743b1b7269354e3,ERC-1167
0x1600bbb558b0909348ae5dcbe9aaaa24bf4eb74f,ERC-1967
0x4d6f175aec3342a15608d7cc6437bb3600937ffb,ERC-897
0xe19a478f9c324026ae1ab7d42fa0ba0986a2d7fb,ERC-1167
0xac392124773c58a4495eee5fb09c0d207d23a676,ERC-897
0x7e42cae5355ed8354ca700657f2005fe4e969815,Customized
0xebf54ac358f4a90b794dfadfba665502f2759e5a,Customized
0x8ecc1c3194675f389e9fd93ec3233f3c52613630,ERC-1967
0xbd114f635bd95486a9b2a3aecc769cc98de1bac1,Customized
0xaca39566a6a46abfa57b2f6d08dd322d62c00f68,Customized
0xd5d95cc5ffb5f63070edd5442be502d5b42cdb4a,Customized
0x17b38d3779debcf1079506522e10284d3c6b0fef,ERC-897
0xeea778477067400c5e94cec722fe95d362be28d5,ERC-1967
0xabd838b6228302d9fafbff0d2f7e31bd912eee8f,ERC-1967
0x292a872c9a96bcc7429c6707a014ea693a0e2c8f,ERC-1967
0xc05c8c920e74dec5714909ce217e38ed70e9bebd,ERC-1167
0x02ceafcad20ad1156bd46d02c35c3b3c6a3ee299,ERC-897
0xcfd1f50fa06955f959886d2b0090a5345d8f4549,ERC-1167
0x84626e90a0c69bdfc68a38d9733990c69516797b,ERC-897
0xea3803497d5ba508245731d0761c203ce2047f17,ERC-1967
0xfb66c59f7533bbcce6d076a1e98ef199193a32c8,ERC-1167
0x3887236e4c82b458bac382234c2646c03037bb24,ERC-1967
0xd9e1966441a513f98a4cc629710ed3a12e8ccd69,Customized
0xc985e065409d5aaa72ba2b9caa5e27e5b39a1643,ERC-897
0xcc4e148cab637d6d9981ae523cb8c86872665c12,ERC-1967
0xf969ef56ba59555731b53cf4bc177062a6bda07a,ERC-897
0xe2a41a9f32fbf1fde95ba2b40a24dc7384c41fd4,ERC-897
0xcefe4da568513621123819f44a739a09da4ff355,ERC-1822
0x916f9ab457c15be830eb74bb45c544a538d2f683,ERC-897
0x8ac252a0c73f0ad312e2bbdcbf7def98123f2c3e,ERC-897
0x00dc7af5e5d332aded02a60fe724b495431170c4,ERC-1167
0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,ERC-1967
0xd385946cfbb097af5f59c0b21276d6c8c7bb2c2b,ERC-1967
0x4c3e78ee48a8e66af1a853827a54b2ee423da801,Customized
0x9b1990f6f1ca1cf99a5a45d411fefb9c67ddb8aa,Customized
0xedbd3918057a5a6c4d7216e0da9c97bab0806128,ERC-897
0x3506b7eff28e41ff0746a432897777973cfb2d46,ERC-1967
0x23682326c87d079f73bd88402efd341e07731ae8,ERC-1967 (Beacon)
0xd6cb4c097f8f13815ca9d1251933f964541d1be5,ERC-1167
0xba122102138a42a5f49aeb745615f0c01e189972,ERC-1967
0xf8b12b93ae6e0c3525a56a3885c1879d87287f0f,ERC-1167
0x7c811ee69067a7157cd27b6a5da99d394cf0900d,Customized
0xec5eeb5109abc6a41a33cf0ca3207389be23cf2d,ERC-1967
0x61f6c1a465b38d1a6dcf876dbd7dc038c630650e,ERC-1967
0xf3ce65ccabdadeb038e72814c12c1660294571fb,Customized
0xe451fdac40fd2f2efdd3cd99a610cc802d4ca851,ERC-897
0x8940a899e969cbd90c9678f4c28c53ca8fe47fe2,ERC-1967
0x0802baf03324172ba2feb87b1d39ae5ccb793f3e,ERC-1167
0x58d42045d1aa8c95aabb2e350d7e87617b3b190d,Customized
0x545a7fc3d1b6ffb5c657685a454ae908a58c08de,Customized
0x0c09fdd001828a83709fdffc55ed80d3f7124951,ERC-897
0xacf3929814f264b05cd730e4560a8a0bfc3272fb,ERC-1167
0x349b15326b48b261a7f600fb2ff906e49feff8e9,Customized
0xb79be9acdf250aaf3d26b36b7f94becb237618a6,ERC-1967
0x83881749a0ffa2930fada972243a0ed73c4b3690,ERC-1967
0x7b52d67934a054b926f4ee85c822ea0f13e6083c,ERC-897
0x2a27d2af364947316d654a43194163267d3f9e23,ERC-1167
0x2e40c7a7aada89b814c9a1708b4ff4d143aef60a,ERC-1967
0x05b1f0bf3af26949c3c479e805bbcf1bcb1a44c9,ERC-1967
0x299c9e739f18e666391074c4dce800f70a525562,Customized
0xbcdf64df36ffd7c49e7b033f60d80095050631cc,ERC-1167
0x948fac18c582c997b0cc2070d9e779d4cfe75482,Customized
0x1fe4a3d8c5b335c259e4275806d017cd83ec0ef5,ERC-1167
0xa61774add6303d4b9271b987296b52ba6a691f0a,ERC-897
0x105c7b779fad05b915fff579ebb9a7a380ad9ab4,ERC-1967
0xc1f5f6cf83019b30bacc54dacc2dade7768503da,Customized
0x889030aa445ef53c4cbdac443816c0c062845aa5,ERC-897
0x0c34bb6f8f27224a5f76f8e4e84f82b14cffce66,ERC-1167
0x7497fd6fad202d2236775b8519827aaae7235262,ERC-1967
0xc2763a6465f5c86769a1af826db270a6367b03b7,Customized
0xda7bc047cea37e7230c11fa43c97c7e885b70aae,ERC-1167
0x9b83654edc734ecb9072eb03e70e55813f124c81,ERC-1967
0x7b90dcc127034273b278d0e60362a3e67fadb993,ERC-897
0x282b1d71ef5dfeb7d21b9f424fc5e1a8a57c309f,ERC-897
0xe96c97079e854e5c00a62ffba4f0fafaacd2380b,ERC-1967
0x676d619f0f3b32d74283013489dfb87e609629e2,ERC-897
0x94038d93d7668f704e2d305d3296171c95c63492,ERC-897
0x76eb750a637692a3917f5f75f8f6307c48d6078a,ERC-897
0x8457949898400cb37594a52e552e859af3a8891a,ERC-897
0xc7319dbc86a121313bc48b7c54d0672756465031,ERC-897
0xf226f08170ccc33c37f9d1d1c31df695ae06ee63,ERC-897
0x1a7bb775611b58375a3177dcf3d8e4f7f6d2ed4b,ERC-1967
0xdfa8996c4190a6948f253110f249de013f5d3e44,ERC-897
0xa29c456891764eff3107d1d4c68cb2300a633fae,ERC-1167
0xd62cf4719f9b8eae44a84777958ba73dcbae4158,ERC-1167
0x30e9eb871d9a7ac0edca3306280bab1a3c4ff739,Customized
0x714ba1f0526c6c49f9bea25c5a654831a0c1cad0,ERC-897
0xe41546d7810b2efff1a96faf2ec37dfa04c21461,ERC-1967
0xdd6e3f573151d81ab38808355865902ca416d62e,ERC-1167
0x07abe965500a49370d331ecd613c7ac47dd6e547,ERC-1967
0x214f52676378e29ea06be506d81b9ad9e750c8bd,ERC-1167
0x03d3eb278f00266dce3f22cc419db16a9d3b0eed,ERC-1967
0x3d279268dfa3ccf2233ef3c89b0e2ce40008af06,ERC-1967
0xa2812c9c137e996da991bec728efffc2a07725d2,ERC-1167
0xcdae89a0d944a011c596772bef5fec2ad84f974a,ERC-897
0xd791d306525a9160c259069f5983a2e2a71e2183,ERC-1967
0x5347ff14c824bf790644d001785f9f42bf17eab4,ERC-1167
0xbc1dc25205b8220f1c954720dd476781e3386621,ERC-1967
0xb0141991c0fdf50dfea959e8ca59a5a9d6e262ad,ERC-897
0x36467c129aa6aa0f745c84562eef66df90dfe286,Customized
0xacae05226f146098e784f86817fcdff664d29b71,ERC-1167
0x231aa76d6437a70b935cd3978b47bf924f7f9a06,ERC-1167
0x6715b6b5c4a86a1c43955f0b83d03e743cb96610,ERC-1967
0xff2cba29c61568cd7adb1d915c83ad552c8b5bf1,ERC-1967
0x025d8e84d92e99c820ddb25db473522e9e8d24e9,Customized
0xb8434f35f15808d45b8285cd4d59cd94894d385d,ERC-1967
0xf25c91c87e0b1fd9b4064af0f427157aab0193a7,ERC-897
0xa17d1bf14802e0eec8f84b3b8b638a9402d60e9e,Customized
0x6fa1691ea0acc608c6e6fd69d04f622a8c33ed97,ERC-897
0xfbd71a0f1a6cbe673138207dd1912485e9056496,ERC-897
0xdddc56679aa7e00d51888d9fc7ee2d9b7ae0f90c,ERC-1967
0xcdf350de38eb92ca246450fb5d460082a5de19fd,ERC-1167
0xe93ff90a6249816071f77ffa337a464573116e0c,Customized
0x91d470d432d7064d42a49423a92b092e0ecbff4b,ERC-1167
0x7b58099f51baa06f7195e236f972fb9fe98b0d72,ERC-1167
0xbbfb9a525acdd2ab3a5eb5fc9ab8cf53b881000e,ERC-1967
0xc23ee73936910b093a437e6a7bb9eb031aa4396e,Customized
0x5b6f579d95a16a3aa0847613b18581d53b93ab84,ERC-897
0x344330805d22af30c3772eea2349a5eb2d0d2786,ERC-1167
0x51218598e76b7267a37c618769b8c41294c128ae,ERC-1167
0x040e1e4ac4e84d40acd0c9ec200141f6a235eef9,OpenZeppelin
0x2e4ed6c106a4793d9ed03f80155c930ddadaaa2a,ERC-1967
0x85dab87de66699c5d45aee283214004c36a592ca,Customized
0xcd9bdbe0e36c5ebfedc5751ce62853fdc1933f71,ERC-1967
0xe5e0c8057a2525bf59e38746d5edf8e55821dba5,ERC-897
0x6cdecdf4419498f302575f30ec73bbb2c149b44d,ERC-1822
0x37310ee55d433e51530b3efe41990360d6dbcfc3,ERC-1967
0x2dbeedfe4ba1ceb71c62753e97380b8bb41708e2,ERC-1967
0x12564f9e1ff37fb5c729b1ddcd23f23b1da26f18,Customized
0x0058738371af50409a881ccb73d2c84b1813355d,ERC-1167
0xc3a9ae87d793e95e47d6ad53184a25367dec286e,Customized
0x878a2477563ef85b4ce22dd3a908394244293a67,ERC-1167
0x1e8b94d7128a4537154a25594e5e42e3891d0c3f,ERC-897
0x8897aa11b79c4aef35610d0f6c1762de57c38bfa,ERC-897
0xf98bb122e408a51ec1b1a79eeb08aff242720923,ERC-1967
0x23cfd0784440411e520d7f0b6f0c4ef338d80cfc,ERC-897
0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,ERC-1967
0x7ba192813bd3f0fc62b52c5fabcbf9958152a39b,ERC-897
0xa231c8ad3a88cbedc5d58ccd97317b53cc51c74a,Customized
0x043a2b10f0fbbf594e0ffd95133f0b944accf66e,ERC-897
0x8a552a29fed7f78b1e1d43080957a2a2bf273e84,Customized
0x932e12ef958ee757a8c5eadc30f3af0c9402e8c5,ERC-897
0x4cc906e0080325ce66c0990fdd38fc4fbeacfc09,ERC-1167
0xf5a03517362ea3287a6cbdf9c35677121adf2abb,ERC-1167
0x7583fbcfd39a2253a226842f3afd07bb2014c296,ERC-1967
0xa195fff3657da899892f65dfa94d308289c79e04,ERC-897
0x928e55dab735aa8260af3cedada18b5f70c72f1b,ERC-1967
0x579d70f21329c09c3adb7125e839ac8e181e9870,ERC-1167
0x5d6c9fb01b7a78619c51a23638c129327ef00237,Customized
0xec533c0199f5c518d6032bd7b50115b7e808d952,ERC-897
0x7a42955ff107a10f21abb21455d458af91af7f83,Customized
0x554672e889ae565b8f6a3ca2f3e22e5800f85ab9,Customized
0xf8b146b01d066f6d218d56801a979734c7de5a52,ERC-897
0x8b39659b38e704d8216cb49767f8e9682aa60472,ERC-1967
0xefd1de2be72a64af3d2440564269df78d526e3f5,ERC-1967
0x2adb8188b4eef492c55621ff9f3fa43260bdacfc,ERC-1967
0x4631a79393f33aa714c83590a841c2c049b4260c,ERC-1167
0x803e3b2643358f4e8a86e018db3fc8a90d4396fa,ERC-897
0x31d671b9ae4f90f5d1f7ee9efce7cc95b16c01d7,Customized
0xcf6c71728cee29307d07cf6119cafc088be4db8e,ERC-1167
0x8efbb1b91ae543060d337f29f56e16ea2ab16a84,Customized
0xf252c4f4c47170eb1e6a21a0f8002219a2e1db32,Customized
0x44e0c8dfbe82933b9c14722fab1fc06178577ae7,ERC-1167
0x47d3dfe72d51b800f60579baf78eaa53af0768af,Customized
0x9860da7d9ccadbfe1f116278f21d1ee21a46ae5c,ERC-897
0x2d24c1c8677870d320c10ae7b840a279a0caf492,ERC-1967
0x0b947e55949a061a5adf6f775f7936b5fee593cf,ERC-897
0x81922a662136e5335d9531115dd0d7de19d12b00,ERC-1967
0x995db89320c7062ce29891023a90cbcf35b6f9d5,ERC-1167
0x1a6e1ef1d28a7d9fed016c88f4d1858367564781,Customized
0xae38d0be3ec0ccc8b0103bccae793e4480060ca8,ERC-1167
0x8517c79a91b79f2f17da590861c10c1e4d43bb52,ERC-1967
0xf9aae1943ae19eb63f856e5746e507e31f2fcce2,ERC-1967
0x1c7f5729d60f417fe697f58e1dcea0bf236bab91,ERC-1167
0xc93565e25046f1157f83914b722746bb98f82d44,ERC-897
0x1daaa7bfcffe4fd92f765500ad7ae67b5722fc15,Customized
0x7a865d8ad03cb06e0f3d3cf55e32724ffa70d3cd,ERC-1167
0x1816725abf63014ab0c84a649d3edc3fe1968309,ERC-1967
0xff2fbd9fbc6d03baa77cf97a3d5671bea183b9a8,ERC-897
0x8643c0c6205ae25539cc16bf324cf50898136fea,ERC-1967
0x90c93361e21e4b009dd6e7619bb83b34bad2b14f,ERC-897
0xa2611f4488c92e1a91eb4d2a8d30110eba9925b5,ERC-897
0xf7123c02befc3ca192e1d56c6cdc7af3c364ad9d,ERC-1167
0x67ecfedac405879541e86d427aa419ae5e0967a5,ERC-1967
0xb1dfec912259ffb5b76564f3a1ffbabc2c5d8134,Customized
0xde2f7dedf8ca8b812612885bb5754aff65d71cd8,Customized
0xf728afe889e8e83b7df79e60fa8be51979821b27,ERC-1167
0x594d7ca1f08ba04f826272a1f7e84ce10d2c3011,Customized
0xfca53d0c6df106c02f6f489bd95351582c0d7d59,Customized
0xb6bb0eeedefb12b8eb3fcfa709ed9ed572298906,Customized
0x5c065e2b9593f265708105594b4a974ab361393a,ERC-1167
0x5894d81be3243d6cf71bb33fc09ca704ecb99f97,ERC-1167
0x417b57d1c688a37e16ff31973b818f3113ea29a9,Customized
0x56948001bc7effb5530e6b26e1e39df7c9859e7e,ERC-897
0x077c51ac7e97d51b6749d8c6bec8545ca829e36a,ERC-1167
0x10c2fa8810af760b3dc7ac544f56c4cf5ac7a91a,ERC-897
0x0a8617bb3673ccd35799ba72c2975aec6b29eb24,ERC-1167
0x1039807c45c4d95cf47b57262c9ef48cc56fbe94,ERC-1967
0x5e1d612deb3067c0b196a8dd1aaceea41102a236,ERC-1967
0x7c39cd29584e6ac1dd87470c7d28c22dc90ca97f,ERC-897
0x57502008432fe322285fa681b51d008298feee9b,ERC-1167
0x3be8877220cf16d664deee8abd0003b689033457,ERC-1967
0x6126f7897a52fb889238a3fb1911a9422072665a,ERC-1167
0xf400706bb17762c4a40431ee69540d2e4962c536,Customized
0x4ce9ef43b4c628d4e8fe9d9151a49f7473146753,Customized
0x5b10bfb97f57bcb2902a43233227e4e1de5e3051,ERC-897
0x0ebe052eb5fd404a3490a0c08e15dc1dcde0c215,ERC-897
0x8a593b68256967929472adbb22e5a3f50d429177,ERC-1167
0xc2668198a424f15022b4a22a6930d144efe689be,ERC-897
0x90190eada3da2bea286664757cde002e2b1f5953,ERC-1167
0x8f0a14932e54ddbd094b67896becfd2c45d841d5,ERC-897
0xf9b2d2faa2d3638ac1ac55dde48b8357a24667e1,ERC-1167
0x9a20c403262b1d480a616b1c34da84ca5be6a9a7,ERC-897
0x38f4616ec934c46204e734e16e22ff403efe0bf9,ERC-1167
0x5649c164d391f35e624e763d6b4d056a5824b8e0,ERC-1167
0xe0fd2ca356ccc0ef7480a9afb040d1c6d32d98eb,ERC-897
0x7bf91ff1215d7c6ca802ae5f2728c4d486c8f3fe,ERC-897
0x7740e3ac14c104d105828290a59c24f2528f4696,Customized
0x363ea8946bfefd034ed7d27e39ff647f98a86a33,ERC-1167
0x7da665dff9e838b3edf7b8140df090867eea911c,ERC-897
0x48f94c3e7a3342e9061e4f04a2afe4b1b78ed501,Customized
0xb3eb5ef6833fee9ac4859fd4bf45b82f22024036,Customized
0x78a463cd701264a9dc2fb758d0c201f0555d5a2e,ERC-897
0x13a8fb058b46d85e270e2960f2400f680c44a808,ERC-897
0x076899b4ae4b66ceba5172a21083cdaf9f628c39,ERC-1967
0xc703839c822844b2b1e0cdcb7d5cb738068651b9,ERC-897
0x7509e18c4a801107b4ab77e4bf9a42abcb1d3ff7,ERC-1167
0x2a1739d7f07d40e76852ca8f0d82275aa087992f,ERC-1967
0x726d6fbba8733a04e3727d9f3a664e6c61be9954,Customized
0x39aac3f070bad7e0f117343ab9d5f60b921b9063,ERC-1167
0x329a85bc487ac040915913be803504fd39ac0bb0,Customized
0x3c241e467350e7f52376e01c732a5a498780f06e,Customized
0x5d98d98078beafc802bcbb853eaa4872aea83ec1,ERC-1167
0x80fc8b72733a0e6c49853e2af4dbc91f34dc024e,ERC-1167
0x1f5cf507db49c5b19b9bf07b4eb99ba430fe1262,ERC-1167
0xcd2213c771352ec661de22cec54d777b29453766,ERC-897
0xf5cbb38b92f79580f842b9fc12f18cbacbe0f3d7,Customized
0x1eb1f0fdce41517ece3ee50337572a5e8b055056,ERC-1967
0xe06d665bf2b7dc2afbd22ad5965a27eb07f3c912,Customized
0x332bbe0b803441952a18dd77bfe7b71838ac6fc7,ERC-1167
0x5cd19c439f3f1bd60027034559c78cfe9e7dcf78,ERC-897
0x4af9c1eecf06e0f86f105552371099639b37cfc1,ERC-897
0x1727dc883d12bb0ca856bf539aef1e4c783f782c,ERC-897
0x99260743e91239e227f57808e3b028fb58ba1031,ERC-1167
0x2bb38c331cdbe34301c4b610c213731eab68f03b,Customized
0xb5a01554083b39be55aed3dc3d3e78b3945dcf1e,ERC-897
0x32c0bb5b3f4ef8067e075cacd6e5f900efd12509,Customized
0x7b88568a2f5a2f0ddd05407080ccf882a0ecf03b,ERC-1967
0x0c2256ccf57e2eb296b15f35d684f0dc8a4bf3e6,Customized
0x7607721e7f622dbd3a382529afd9393f8cd874a0,ERC-1167
0x0982118336ecf2f46e72dcaad76a00322dc53d6f,ERC-1967
0x1fbc379ce6fdbd4da1587a623925d2aabb533d39,ERC-897
0xcf14fc9ead55bf6791c63a25834f5cd8543d082a,ERC-1967
0x11d40887eea3723574a4b51ad4da24d208d09f5f,Customized
0xbc1716c23a863d9badccc1fb6f7deb186fc79c41,Gnosis Safe Proxy
0xcb2405d70d718566f141cfbe87e58571ebd808d3,ERC-897
0x77db7d8fcc26218bcb3a0a9a9aad20d2ce1274f1,ERC-1167
0x513c452f604583f3b0fca01b786dd905cf440164,Customized
0x5e2d04c1beef9c6a8486be51da2e6e07ce02e2fa,ERC-1167
0xba3879c6d0ca0a828e04bd94f21039306f3fe7a6,ERC-1167
0x20d414894a9a4c169a97808675fab90d69c9ccfa,ERC-1167
0x5bdc5896c7d17a39bb7fa5ff98a2472919180bf7,ERC-1167
0x310d5982beabf7d9ba5e63cff2c42ea7fbf5e1d6,ERC-1167
0x41e088963c58c31256bf03f91429b2756f5f1a41,ERC-1967
0xbd42e963a67c6b40c82af40b4bfbd83d42c77b7a,ERC-1167
0x10829e41f53eb23add39b2eab8294404cc554e4e,ERC-897
0xacd17417fb4c28c145f6ed46fa3bd320a64abc4e,ERC-1167
0x5c40abb6a3b3d928762c3588eddb170704ef8396,Customized
0x0f22b41719d309943e793b4a789da37286cb7353,ERC-1967
0x1f4f95ea9b2bf5d1fa5d5744de53e79ccb9b4ac6,ERC-897
0xcdbf12722615269158d8959abe47cc83caddb112,ERC-1967
0x86ab70508f42a05321853234dfc675c42139d503,Customized
0x2b3ec6f6e34ae72ec8f41a903d4f399fe2de4d5c,ERC-1167
0xc264e0a30364453038adcc1e49d9a06419914e9a,ERC-1967
0x0f00fadca16ed4a6490d8c5392120016cf65228e,ERC-1967
0x1f172316d480f316ded7cb706102ac74e2bd0673,ERC-897
0x9da52bec3a55c189ba99fce3c69ef9c52567209d,Customized
0x06d6278eed47dbe6f995b3655c909645aae0b847,ERC-1167
0xce74258464df436579513e9dfe5dcf9ca8882f5a,ERC-1167
0x273594b0b2ccbb9ac06098ca36340fdd8a13535b,Customized
0x4a6f8977582f90f97f0e89214749a9f71384e965,ERC-1167
0x9b6d2b80d6e1e3841c4849732ce4054ddc4cb0cf,Customized
0x5379ac1b544e1eb434af98b0f7638f4c5e4faf52,ERC-897
0xabc7cea2fe405c113f22b45d2779985761f56a42,ERC-1167
0x822323b5859136e6385b8d5d93c51f34020012d8,ERC-1167
0x1c2eb2a32afe364795477be65707fa0c79d509e0,ERC-1167
0x1b8fc3de2cbeaf9f2f79dbc3b0dde020525ea728,ERC-897
0x53ee77b81d6a1416b0fba98ab589f39530fa4b64,ERC-897
0x4e18c35b21bded079bfffd6c430ca76455dbedb3,ERC-897
0x48fd481e1ba0ffad8f3618a799e6fcb3d6e9564d,Customized
0xca45c0fa3ba64a4d85d4713e5ce2aedfaf282dcb,Customized
0xedc116c3519b804b3ccae619728fba95556023a6,Customized
0x347d8fa2b04a9dea7e7433fc18706d658456ac98,Customized
0x0546fc00e51e6d8e7d0a5c7c54226798dfdda185,ERC-1167
0x353415d7f9fb12600eccda91586fd15b703d0af9,ERC-897
0x4fffe97f444d97e9cfe63e89144c2667b8a0c3d9,ERC-1967
0x273118a3080f91beec35e395342b5eb3dbad7e1e,ERC-1167
0xb3ac515f1067477b11c79f849ae38d1222f43d25,ERC-1167
0x7bddb8ec250c17cb1ba14a8f605a12d3e4d4937b,ERC-1167
0x4f29c0039b4914149e5cc23bed3341b41867d48b,Customized
0x274e9e4d20c918ab9145602a26a3bf92f7753642,ERC-1967
0xc0c8d9ad7e6c364599659ee838730529971e449a,ERC-1967
0xcdcf2b71ac3bf0cfadcb0550b2cfffeaa26bc83a,ERC-1167
0xf9100457e21a7a34947a2fc8274dcad3525580ab,ERC-1167
0x287fa5a5bea1174da577b6ce8d042507f93041ef,ERC-897
0x08ae469c6ce16ca77dcbed6c23d4eb5db66e200d,ERC-1167
